	ACK-F1	ACK-F2	ACK-F3	ACK-M1	ACK-M2	ACK-M3	Cig-F1-L	Cig-F13-H	Cig-F14-H	Cig-F15-H	Cig-F2-L	Cig-F3-L	Cig-F7-M	Cig-F8-M	Cig-M1-L	Cig-M13-H	Cig-M14-H	Cig-M15-H	Cig-M2-L	Cig-M3-L	Cig-M7-M	Cig-M8-M	Cig-M9-M	EL-F1-L	EL-F13-H	EL-F14-H	EL-F15-H	EL-F3-L	EL-F6-L	EL-F7-M	EL-F8-M	EL-F9-M	EL-M1-L	EL-M13-H	EL-M14-H	EL-M15-H	EL-M2-L	EL-M3-L	EL-M7-M	EL-M8-M	EL-M9-M
EL-F3-L	0.7312222553559388	0.718435668869447	0.7245988367971951	0.7666321465550631	0.6846812449045566	0.7608635292253384	0.7362215403592297	0.7692071534961237	0.7526385691794931	0.7682446768726953	0.6582103952058171	0.7557490762574535	0.7981933173193354	0.7310882171354126	0.8012756554573047	0.7547055441232203	0.7873925024358669	0.7689549623685978	0.8336538144074238	0.8050213703965835	0.7689463255324561	0.8006994791265257	0.7897181004242514	0.7545189949601109	0.7681606237831138	0.7989687630778258	0.796163882381232	0.0	0.7155885741343295	0.7940922582126253	0.7503104221060671	0.7397114834163657	0.7179751677772954	0.8516433706432596	0.7621252933553218	0.8169606728445229	0.7937001016726725	0.8138915569150271	0.7867322988593805	0.7510225464235974	0.7390394114519163
EL-F6-L	0.7101581434640125	0.7855907399008359	0.7537168553974518	0.7581410750602459	0.7983419483228466	0.8117155428714009	0.7701747295595394	0.7806108313622724	0.7194740942976977	0.7094908799796122	0.7526139600834671	0.7101631091000589	0.6527227425031444	0.7724295372414669	0.8589352024628027	0.7656717985157021	0.8480762693901589	0.8331589459150179	0.8231530256719025	0.8509673126670024	0.8546697416713678	0.846190735697317	0.8384436582942029	0.8304298451618897	0.7575372801552395	0.802133899817502	0.7392429663586417	0.7155885741343295	0.0	0.7454325009525524	0.7920175739402253	0.7572207440496475	0.7528799759543051	0.7599586988399495	0.7776935595935012	0.8063001447473889	0.8482821623262047	0.8549814743259276	0.7687812494960394	0.8098307142435778	0.7905475890827839
EL-F7-M	0.7057281431277631	0.7730594380118292	0.7746723027344995	0.738807413719237	0.7632997635729369	0.7931012417679839	0.7300490091989218	0.7444121330071695	0.7129922828595742	0.7108322675996565	0.7895142266445278	0.7279179894558929	0.7466346279836521	0.8020085035844287	0.8447573264112492	0.7897862616720039	0.8583768550973689	0.824589639371941	0.7902938371600509	0.8157588895302113	0.8618996971011286	0.8236617891773409	0.8487050234440707	0.8095629688444879	0.7716824273951364	0.7254351241664072	0.7101412837411907	0.7940922582126253	0.7454325009525524	0.0	0.7457789689551948	0.6827966733315718	0.7232740335546629	0.7353281082680596	0.7875879688419254	0.7492228389047836	0.8478846208368688	0.856663122656226	0.7310724386601463	0.8074886566934528	0.7820582729877894
EL-F8-M	0.7285940912450893	0.6839864461221801	0.8519107449001677	0.7206532611614139	0.6968212859827753	0.6710898572584271	0.6653892810722122	0.6649060419016274	0.7391457819362613	0.8015281753412942	0.7410354496664637	0.7081316119111865	0.8095995319962943	0.7695410002306499	0.7055422282396232	0.8118062615017707	0.6887354211373684	0.6961016610403824	0.8393173641374875	0.6638196363106059	0.65967956394462	0.7326492864225752	0.6944956973965787	0.6854495597881852	0.8365802986875579	0.8005274101838532	0.842948700490687	0.7503104221060671	0.7920175739402253	0.7457789689551948	0.0	0.6782874424346705	0.7504726503860571	0.8455834210785131	0.7157502868698171	0.7289324110768498	0.6701521950392153	0.7047677254345809	0.7608727900991304	0.7300743015443988	0.7171108210072726
EL-F9-M	0.7257381252513903	0.7483107844221988	0.8025943514441085	0.7222491710393176	0.7371905555414702	0.7732480087769006	0.7178283614434169	0.7079478169330102	0.7437289062373466	0.7702512361924984	0.7225149576027319	0.6831487436914337	0.6813585619945864	0.7285242781463631	0.8045407238028285	0.8047440894750958	0.7937601466287426	0.7867278231078509	0.8219439228252404	0.7889216213790201	0.8056959933858121	0.7948648390733715	0.8121290504684439	0.7631164376798888	0.7955605055624837	0.7801954411107708	0.8109690401101842	0.7397114834163657	0.7572207440496475	0.6827966733315718	0.6782874424346705	0.0	0.7164066290617801	0.8097668234689422	0.7454687336239891	0.7926625936729003	0.7959452416090125	0.7967222927170003	0.7395709791183881	0.7449836150704141	0.7535205847127338
EL-M1-L	0.7111303328326783	0.7422958355890652	0.7648959905166413	0.6621233112776397	0.6659862078241483	0.698550676723813	0.6948879003563739	0.7223061904008298	0.7218192544209965	0.7339950548058086	0.784611953242729	0.7595604090909845	0.7785773550318813	0.7848308677244968	0.7996293406808906	0.747377460216897	0.7584770961651824	0.7314900624572274	0.7208646672038553	0.7226000486398172	0.7621026732917765	0.7675952296057181	0.7691764854142196	0.7283748217364641	0.7125968196570633	0.7457845436007675	0.7322596639143499	0.7179751677772954	0.7528799759543051	0.7232740335546629	0.7504726503860571	0.7164066290617801	0.0	0.7650365583260821	0.7202465978470814	0.7243981342466755	0.7557612623450688	0.7660405250644527	0.6604289388945528	0.7320625189445109	0.6512280677780611
EL-M13-H	0.80056695863574	0.8507596136985338	0.7873227996777367	0.7253228569890633	0.814931840840091	0.8202677886959474	0.799057160291491	0.7797683257413219	0.7622496713394106	0.7168859173417443	0.8439018260151292	0.7928613453748169	0.7665089064478982	0.8592094776986726	0.8897397959196259	0.7530093147349222	0.8895392101410854	0.8716837290283423	0.8030725905447919	0.8439265359611956	0.9037344507095391	0.8477529574982683	0.8809079598384962	0.8781694860237578	0.8009451526934862	0.8023669490644594	0.7209026240054448	0.8516433706432596	0.7599586988399495	0.7353281082680596	0.8455834210785131	0.8097668234689422	0.7650365583260821	0.0	0.7957730979595763	0.7751222239630524	0.8960136987834153	0.8905985309910044	0.7450103716924824	0.8367298593206226	0.7972655423281615
EL-M14-H	0.712681727822195	0.6664786499664817	0.8002154027830676	0.6263493487313401	0.7167941972024159	0.6622446192904753	0.6649092073878102	0.670617996068543	0.7158403731034044	0.7742914505158783	0.7735478542494807	0.6494600033636141	0.804908305237552	0.7410873321606649	0.7423760989379619	0.8154860528417082	0.6895449887041304	0.6662906082140254	0.7583983758444599	0.703994954192134	0.6797292755383171	0.7273663571609945	0.6827152555239123	0.6683616542551913	0.8074255690380993	0.8193211385073276	0.8387708481202628	0.7621252933553218	0.7776935595935012	0.7875879688419254	0.7157502868698171	0.7454687336239891	0.7202465978470814	0.7957730979595763	0.0	0.6298267230015506	0.6958582862963094	0.7113923446168382	0.6908761976131874	0.6863817191306071	0.6713082794047921
EL-M15-H	0.7295827002862303	0.6971463773506819	0.8084999470282084	0.6998830988371523	0.7391210759279263	0.6943137021213115	0.6873865083894976	0.6692779995889347	0.7390860029384594	0.7725776455743139	0.8375325860471664	0.7286339565369502	0.8184925868976697	0.8220466016916805	0.7762989977189969	0.8168036748639904	0.7545572257304682	0.7312683709842843	0.769396609797981	0.7309366566088855	0.7435760921839255	0.7307244287085054	0.7336480537066791	0.7475203585807579	0.8188420624141345	0.8024530374573938	0.7921146012525618	0.8169606728445229	0.8063001447473889	0.7492228389047836	0.7289324110768498	0.7926625936729003	0.7243981342466755	0.7751222239630524	0.6298267230015506	0.0	0.7389569349524558	0.7441190709209556	0.7114369781845691	0.7492528673228279	0.6764970861568258
EL-M2-L	0.7801657511160626	0.6761962543328699	0.8997356848756828	0.7350924090716009	0.6663871648009145	0.6326988818894614	0.7315547532466314	0.7548261608450978	0.7529325902393462	0.8772000571870036	0.7914056305223625	0.7769575518868296	0.9072814745207284	0.7564294151161999	0.6775186697224098	0.8467980289391938	0.5179931206092231	0.5859352392036518	0.8496819571270694	0.5612944830819896	0.5871213263902232	0.7065265276862867	0.5674051299945673	0.6249219059225922	0.8834659412808066	0.8486615956366361	0.9033808575164656	0.7937001016726725	0.8482821623262047	0.8478846208368688	0.6701521950392153	0.7959452416090125	0.7557612623450688	0.8960136987834153	0.6958582862963094	0.7389569349524558	0.0	0.5927350692486552	0.7790645243164499	0.6776269685102967	0.6407261981092812
EL-M3-L	0.7836837304450215	0.7171178594300455	0.8910324616717008	0.7208015781724472	0.7207633825322405	0.6707131836236061	0.7363074251676166	0.727633534361433	0.7874871459530144	0.8697288464690305	0.8195690614849281	0.7733370953400969	0.8896216062551288	0.7682880258063967	0.7066709433735935	0.8758192304530614	0.6688462648110419	0.6686802221063157	0.8725527005217123	0.6288579224234755	0.6249002048345503	0.6937152155745633	0.6561544303846845	0.6519007607359769	0.8523832039579292	0.8482403098705038	0.8966822111788323	0.8138915569150271	0.8549814743259276	0.856663122656226	0.7047677254345809	0.7967222927170003	0.7660405250644527	0.8905985309910044	0.7113923446168382	0.7441190709209556	0.5927350692486552	0.0	0.7968940482739577	0.6876973009954751	0.7085748204082047
EL-M7-M	0.7571595428818494	0.7582392528789108	0.7883746848082722	0.5977007384250397	0.7156782032274641	0.6985116170238493	0.7217737643511786	0.7406404045564192	0.7359728291460883	0.7272277926687591	0.7807727456502687	0.7539515907162687	0.7939298876064134	0.7725383395839989	0.790292360268106	0.7700007365471836	0.7525477117550998	0.7276298961044764	0.7048792754792854	0.7431800745122691	0.7590694330269963	0.7553982457832001	0.7363688575388213	0.7704462859905259	0.7927674245844504	0.7590505376786307	0.7859897672242641	0.7867322988593805	0.7687812494960394	0.7310724386601463	0.7608727900991304	0.7395709791183881	0.6604289388945528	0.7450103716924824	0.6908761976131874	0.7114369781845691	0.7790645243164499	0.7968940482739577	0.0	0.7292666018069446	0.6307171342893949
EL-M8-M	0.7402608150671506	0.7198074384897583	0.8418490720872129	0.6899980188265165	0.6649790888350126	0.6999923589217215	0.7154468417492503	0.7154295560321753	0.7742137446683092	0.8093200291449995	0.7487803444642365	0.7488774707491604	0.8234019178845976	0.7497102928793766	0.7037480555708054	0.8433961256590438	0.6617384236881103	0.6508236573466886	0.8496419469339718	0.6683128593872857	0.6557018917808403	0.6879430283725758	0.6915943421270924	0.6948841538013333	0.7829318941995531	0.8328364203903541	0.8564658741325513	0.7510225464235974	0.8098307142435778	0.8074886566934528	0.7300743015443988	0.7449836150704141	0.7320625189445109	0.8367298593206226	0.6863817191306071	0.7492528673228279	0.6776269685102967	0.6876973009954751	0.7292666018069446	0.0	0.6601601334526955
EL-M9-M	0.7232621201064763	0.6724817953381103	0.7868783589338603	0.6648338722849068	0.6520921471816269	0.6469691410281805	0.6851143756258176	0.7083182016102003	0.7247270371784238	0.7676316647623977	0.7870678362042238	0.737393038372923	0.8211574180981396	0.7464278109132276	0.7083044259559104	0.7961294120031844	0.6164405009535845	0.6223766935870849	0.7496160965508436	0.6439139965264918	0.6651607442561156	0.7164520676133104	0.6134740552059635	0.6992663412776844	0.7603151380243333	0.7882766704053947	0.8141677015366455	0.7390394114519163	0.7905475890827839	0.7820582729877894	0.7171108210072726	0.7535205847127338	0.6512280677780611	0.7972655423281615	0.6713082794047921	0.6764970861568258	0.6407261981092812	0.7085748204082047	0.6307171342893949	0.6601601334526955	0.0
